nvplay_match_id,decimal_match_id,similarity_score,confidence
Khulna Tigers v Chattogram Challengers,2017-11-04_New Zealand_vs_India_T20I,0.6013688311688312,low
Khulna Tigers v Chattogram Challengers,2022-07-03_Leicestershire_vs_Yorkshire_Vitality Blast,0.5533163937511764,low
Khulna Tigers v Chattogram Challengers,2023-08-05_Jaffna Kings_vs_B-Love Kandy_Lanka Premier League,0.5645443108184797,low
Khulna Tigers v Chattogram Challengers,2017-08-19_Guyana Amazon Warriors_vs_Trinbago Knight Riders_Caribbean Premier League,0.5562438716838717,low
Khulna Tigers v Chattogram Challengers,2018-07-06_Glamorgan_vs_Hampshire_Vitality Blast,0.5956016797787697,low
Khulna Tigers v Chattogram Challengers,2024-01-27_Desert Vipers_vs_Abu Dhabi Knight Riders_International League T20,0.5925341595223949,low
Khulna Tigers v Chattogram Challengers,2023-04-17_New Zealand_vs_Pakistan_T20I,0.6070524206617514,low
Khulna Tigers v Chattogram Challengers,2018-03-07_Multan Sultans_vs_Quetta Gladiators_Pakistan Super League,0.583833486279802,low
Khulna Tigers v Chattogram Challengers,2022-06-07_Kent_vs_Essex_Vitality Blast,0.6147617463238516,low
Khulna Tigers v Chattogram Challengers,2018-05-20_Punjab Kings_vs_Chennai Super Kings_Indian Premier League,0.6138658178422884,low
Khulna Tigers v Chattogram Challengers,2018-08-01_Sussex_vs_Gloucestershire_Vitality Blast,0.5916393913560153,low
Khulna Tigers v Chattogram Challengers,2024-01-18_Canterbury_vs_Northern Districts_Super Smash,0.5746033670033671,low
Khulna Tigers v Chattogram Challengers,2023-05-28_Durham_vs_Yorkshire_Vitality Blast,0.5820228527715834,low
Khulna Tigers v Chattogram Challengers,2019-04-23_Sunrisers Hyderabad_vs_Chennai Super Kings_Indian Premier League,0.5862747464180874,low
Khulna Tigers v Chattogram Challengers,2023-05-29_Gloucestershire_vs_Middlesex_Vitality Blast,0.555608192976614,low
Khulna Tigers v Chattogram Challengers,2018-06-05_Bangladesh_vs_Afghanistan_T20I,0.5870522570423499,low
Khulna Tigers v Chattogram Challengers,2024-07-07_Glamorgan_vs_Essex_Vitality Blast,0.5985157293761413,low
Khulna Tigers v Chattogram Challengers,2020-09-12_Middlesex_vs_Hampshire_Vitality Blast,0.5597726368290263,low
Khulna Tigers v Chattogram Challengers,2023-01-23_Rangpur Riders_vs_Chattogram Challengers_Bangladesh Premier League,0.5871955917153535,low
Khulna Tigers v Chattogram Challengers,2023-01-13_Khulna Tigers_vs_Rangpur Riders_Bangladesh Premier League,0.5905587344764619,low
Khulna Tigers v Chattogram Challengers,2018-08-09_Nottinghamshire_vs_Birmingham Bears_Vitality Blast,0.5666768732716557,low
Khulna Tigers v Chattogram Challengers,2020-01-11_Chattogram Challengers_vs_Rajshahi Royals_Bangladesh Premier League,0.639098621639798,low
Khulna Tigers v Chattogram Challengers,2018-03-10_Karachi Kings_vs_Multan Sultans_Pakistan Super League,0.5713726315789472,low
Khulna Tigers v Chattogram Challengers,2018-03-14_India_vs_Bangladesh_T20I,0.5980255558933819,low
Khulna Tigers v Chattogram Challengers,2017-08-04_Durham_vs_Yorkshire_Vitality Blast,0.6096852923338857,low
Khulna Tigers v Chattogram Challengers,2024-07-10_India_vs_Zimbabwe_T20I,0.5652003102855276,low
Khulna Tigers v Chattogram Challengers,2018-09-04_Barbados Royals_vs_St Kitts and Nevis Patriots_Caribbean Premier League,0.5969146673502682,low
Khulna Tigers v Chattogram Challengers,2019-03-24_Delhi Capitals_vs_Mumbai Indians_Indian Premier League,0.5971674143298856,low
Khulna Tigers v Chattogram Challengers,2019-03-30_Kolkata Knight Riders_vs_Delhi Capitals_Indian Premier League,0.5755374645246768,low
Khulna Tigers v Chattogram Challengers,2024-02-20_Chattogram Challengers_vs_Khulna Tigers_Bangladesh Premier League,0.5986425832006395,low
Khulna Tigers v Chattogram Challengers,2019-08-10_Somerset_vs_Kent_Vitality Blast,0.573968769787717,low
Khulna Tigers v Chattogram Challengers,2021-12-07_Melbourne Renegades_vs_Adelaide Strikers_Big Bash League,0.5620951122951122,low
Khulna Tigers v Chattogram Challengers,2023-07-02_Northamptonshire_vs_Lancashire_Vitality Blast,0.6064990476190476,low
Khulna Tigers v Chattogram Challengers,2019-09-07_Gloucestershire_vs_Derbyshire_Vitality Blast,0.5770118069065437,low
Khulna Tigers v Chattogram Challengers,2019-03-25_Punjab Kings_vs_Rajasthan Royals_Indian Premier League,0.5914809666150843,low
Khulna Tigers v Chattogram Challengers,2024-12-30_Dhaka Capital_vs_Rangpur Riders_Bangladesh Premier League,0.5757689121858134,low
Khulna Tigers v Chattogram Challengers,2023-06-01_Derbyshire_vs_Leicestershire_Vitality Blast,0.5559578347578348,low
Khulna Tigers v Chattogram Challengers,2017-09-06_St Kitts and Nevis Patriots_vs_Trinbago Knight Riders_Caribbean Premier League,0.5581772324224336,low
Khulna Tigers v Chattogram Challengers,2020-09-08_England_vs_Australia_T20I,0.6205934099016451,low
Khulna Tigers v Chattogram Challengers,2022-06-12_India_vs_South Africa_T20I,0.6103969938020282,low
Khulna Tigers v Chattogram Challengers,2022-06-09_India_vs_South Africa_T20I,0.6250052184276439,low
Khulna Tigers v Chattogram Challengers,2019-09-21_Afghanistan_vs_Bangladesh_T20I,0.5747086505398341,low
Khulna Tigers v Chattogram Challengers,2019-10-05_Sri Lanka_vs_Pakistan_T20I,0.5527613825148631,low
Khulna Tigers v Chattogram Challengers,2023-09-13_Jamaica Tallawahs_vs_Guyana Amazon Warriors_Caribbean Premier League,0.6070847439195266,low
Khulna Tigers v Chattogram Challengers,2021-07-03_South Africa_vs_West Indies_T20I,0.5591771822535908,low
Khulna Tigers v Chattogram Challengers,2022-10-12_New Zealand_vs_Bangladesh_T20I,0.6132478779788312,low
Khulna Tigers v Chattogram Challengers,2019-12-12_Dhaka Platoon_vs_Rajshahi Royals_Bangladesh Premier League,0.5652848071507919,low
Khulna Tigers v Chattogram Challengers,2019-12-12_Chattogram Challengers_vs_Khulna Tigers_Bangladesh Premier League,0.5631490264121842,low
Khulna Tigers v Chattogram Challengers,2019-12-21_Chattogram Challengers_vs_Rangpur Riders_Bangladesh Premier League,0.5539250979498658,low
Khulna Tigers v Chattogram Challengers,2020-09-23_Mumbai Indians_vs_Kolkata Knight Riders_Indian Premier League,0.6214834776590276,low
Khulna Tigers v Chattogram Challengers,2021-06-24_Multan Sultans_vs_Peshawar Zalmi_Pakistan Super League,0.620980223436694,low
Khulna Tigers v Chattogram Challengers,2023-08-20_Dambulla Aura_vs_B-Love Kandy_Lanka Premier League,0.5798648115169854,low
Khulna Tigers v Chattogram Challengers,2020-09-21_Royal Challengers Bangalore_vs_Sunrisers Hyderabad_Indian Premier League,0.572991531779767,low
Khulna Tigers v Chattogram Challengers,2024-06-08_Netherlands_vs_South Africa_T20I,0.5628712673545626,low
Khulna Tigers v Chattogram Challengers,2020-10-02_Sunrisers Hyderabad_vs_Chennai Super Kings_Indian Premier League,0.5536342819143735,low
Khulna Tigers v Chattogram Challengers,2020-10-13_Chennai Super Kings_vs_Sunrisers Hyderabad_Indian Premier League,0.5603280128228412,low
Khulna Tigers v Chattogram Challengers,2020-09-08_Guyana Amazon Warriors_vs_St Lucia Kings_Caribbean Premier League,0.5819636237835447,low
Khulna Tigers v Chattogram Challengers,2023-01-28_Sydney Sixers_vs_Perth Scorchers_Big Bash League,0.5644071289334446,low
Khulna Tigers v Chattogram Challengers,2020-10-21_Kolkata Knight Riders_vs_Royal Challengers Bangalore_Indian Premier League,0.6043165629217804,low
Khulna Tigers v Chattogram Challengers,2023-05-18_Sunrisers Hyderabad_vs_Royal Challengers Bangalore_Indian Premier League,0.609913645652593,low
Khulna Tigers v Chattogram Challengers,2020-12-05_Dambulla Giants_vs_Galle Gladiators_Lanka Premier League,0.6071465258083032,low
Khulna Tigers v Chattogram Challengers,2022-01-15_Adelaide Strikers_vs_Melbourne Stars_Big Bash League,0.5651644130088066,low
Khulna Tigers v Chattogram Challengers,2024-06-20_Birmingham Bears_vs_Northamptonshire_Vitality Blast,0.5750414961944373,low
Khulna Tigers v Chattogram Challengers,2024-02-02_Chattogram Challengers_vs_Comilla Victorians_Bangladesh Premier League,0.5563304625199362,low
Khulna Tigers v Chattogram Challengers,2021-06-24_Birmingham Bears_vs_Derbyshire_Vitality Blast,0.553220592479416,low
Khulna Tigers v Chattogram Challengers,2023-06-22_Gloucestershire_vs_Sussex_Vitality Blast,0.5866820008123734,low
Khulna Tigers v Chattogram Challengers,2021-07-09_Durham_vs_Derbyshire_Vitality Blast,0.5871421161599651,low
Khulna Tigers v Chattogram Challengers,2023-07-16_Afghanistan_vs_Bangladesh_T20I,0.5678295432899014,low
Khulna Tigers v Chattogram Challengers,2017-11-04_Dhaka Platoon_vs_Sylhet Thunder_Bangladesh Premier League,0.5500417710944028,low
Khulna Tigers v Chattogram Challengers,2021-12-21_Adelaide Strikers_vs_Sydney Sixers_Big Bash League,0.5681151282154377,low
Khulna Tigers v Chattogram Challengers,2021-08-03_Bangladesh_vs_Australia_T20I,0.5563929156223892,low
Khulna Tigers v Chattogram Challengers,2021-10-25_Afghanistan_vs_Scotland_T20I,0.6076821750704587,low
Khulna Tigers v Chattogram Challengers,2021-09-01_Jamaica Tallawahs_vs_St Kitts and Nevis Patriots_Caribbean Premier League,0.5514450210204686,low
Khulna Tigers v Chattogram Challengers,2022-12-14_Dambulla Aura_vs_Colombo Stars_Lanka Premier League,0.5821028451843097,low
Khulna Tigers v Chattogram Challengers,2019-08-04_Middlesex_vs_Somerset_Vitality Blast,0.5709877474434749,low
Khulna Tigers v Chattogram Challengers,2017-07-09_Essex_vs_Kent_Vitality Blast,0.5555717464689331,low
Khulna Tigers v Chattogram Challengers,2021-12-06_Galle Gladiators_vs_Colombo Stars_Lanka Premier League,0.6091226383820477,low
Khulna Tigers v Chattogram Challengers,2021-12-11_Galle Gladiators_vs_Kandy Warriors_Lanka Premier League,0.6125132726741939,low
Khulna Tigers v Chattogram Challengers,2022-01-30_Karachi Kings_vs_Lahore Qalandars_Pakistan Super League,0.6065981247913562,low
Khulna Tigers v Chattogram Challengers,2024-01-30_MI Emirates_vs_Desert Vipers_International League T20,0.6289869988834694,low
Khulna Tigers v Chattogram Challengers,2023-08-12_Dambulla Aura_vs_Colombo Strikers_Lanka Premier League,0.593934053579271,low
Khulna Tigers v Chattogram Challengers,2021-12-05_Galle Gladiators_vs_Jaffna Kings_Lanka Premier League,0.5625791208190561,low
Khulna Tigers v Chattogram Challengers,2022-01-28_Sylhet Sunrisers_vs_Minister Group Dhaka_Bangladesh Premier League,0.5511488523680742,low
Khulna Tigers v Chattogram Challengers,2021-12-16_Dambulla Giants_vs_Kandy Warriors_Lanka Premier League,0.6213094393548755,low
Khulna Tigers v Chattogram Challengers,2022-10-27_India_vs_Netherlands_T20I,0.6139735509431564,low
Khulna Tigers v Chattogram Challengers,2022-04-19_Royal Challengers Bangalore_vs_Lucknow Super Giants_Indian Premier League,0.5828215800940258,low
Khulna Tigers v Chattogram Challengers,2023-01-22_Brisbane Heat_vs_Melbourne Stars_Big Bash League,0.5724186283910301,low
Khulna Tigers v Chattogram Challengers,2022-04-03_Punjab Kings_vs_Chennai Super Kings_Indian Premier League,0.5913433355694225,low
Khulna Tigers v Chattogram Challengers,2022-04-16_Royal Challengers Bangalore_vs_Delhi Capitals_Indian Premier League,0.5934013331697542,low
Khulna Tigers v Chattogram Challengers,2022-04-18_Rajasthan Royals_vs_Kolkata Knight Riders_Indian Premier League,0.5985747672806496,low
Khulna Tigers v Chattogram Challengers,2022-04-26_Rajasthan Royals_vs_Royal Challengers Bangalore_Indian Premier League,0.5630075548852019,low
Khulna Tigers v Chattogram Challengers,2022-05-25_Royal Challengers Bangalore_vs_Lucknow Super Giants_Indian Premier League,0.5874711298745973,low
Khulna Tigers v Chattogram Challengers,2022-05-02_Rajasthan Royals_vs_Kolkata Knight Riders_Indian Premier League,0.5552291631452756,low
Khulna Tigers v Chattogram Challengers,2022-12-14_Kandy Falcons_vs_Jaffna Kings_Lanka Premier League,0.5730869349176854,low
Khulna Tigers v Chattogram Challengers,2022-12-18_Kandy Falcons_vs_Dambulla Aura_Lanka Premier League,0.5534732986311933,low
Khulna Tigers v Chattogram Challengers,2022-09-30_Pakistan_vs_England_T20I,0.5671366550357855,low
Khulna Tigers v Chattogram Challengers,2022-12-22_Kandy Falcons_vs_Colombo Stars_Lanka Premier League,0.5599946481588586,low
Khulna Tigers v Chattogram Challengers,2022-10-28_Warriors_vs_Titans_CSA T20 Challenge,0.6081885973555914,low
Khulna Tigers v Chattogram Challengers,2023-01-08_Sydney Thunder_vs_Sydney Sixers_Big Bash League,0.5995757320712819,low
Khulna Tigers v Chattogram Challengers,2017-11-20_Rangpur Riders_vs_Sylhet Thunder_Bangladesh Premier League,0.5608120961941395,low
Khulna Tigers v Chattogram Challengers,2023-02-08_Pretoria Capitals_vs_Paarl Royals_SA20,0.6042492938538705,low
Khulna Tigers v Chattogram Challengers,2021-04-11_Kolkata Knight Riders_vs_Sunrisers Hyderabad_Indian Premier League,0.5599813523333729,low
Khulna Tigers v Chattogram Challengers,2024-02-02_Sunrisers Eastern Cape_vs_Paarl Royals_SA20,0.5623974294986059,low
Khulna Tigers v Chattogram Challengers,2023-01-07_Khulna Tigers_vs_Dhaka Dominators_Bangladesh Premier League,0.5861566446535621,low
Khulna Tigers v Chattogram Challengers,2023-06-09_Yorkshire_vs_Worcestershire_Vitality Blast,0.5670951030214457,low
Khulna Tigers v Chattogram Challengers,2023-01-24_Sylhet Strikers_vs_Fortune Barishal_Bangladesh Premier League,0.5963083820298454,low
Khulna Tigers v Chattogram Challengers,2023-03-12_England_vs_Bangladesh_T20I,0.6032617737477073,low
Khulna Tigers v Chattogram Challengers,2023-05-24_Gloucestershire_vs_Kent_Vitality Blast,0.6116400691435016,low
Khulna Tigers v Chattogram Challengers,2023-01-07_India_vs_Sri Lanka_T20I,0.6039630403664132,low
Khulna Tigers v Chattogram Challengers,2023-07-02_Somerset_vs_Kent_Vitality Blast,0.5617867284844973,low
Khulna Tigers v Chattogram Challengers,2023-05-21_Royal Challengers Bangalore_vs_Gujarat Titans_Indian Premier League,0.5745126286441455,low
Khulna Tigers v Chattogram Challengers,2023-09-03_Trinbago Knight Riders_vs_Jamaica Tallawahs_Caribbean Premier League,0.5717339134068545,low
Khulna Tigers v Chattogram Challengers,2023-04-05_Punjab Kings_vs_Rajasthan Royals_Indian Premier League,0.6047204424560947,low
Khulna Tigers v Chattogram Challengers,2023-07-27_MI New York_vs_Washington Freedom_Major League Cricket,0.5863852410164431,low
Khulna Tigers v Chattogram Challengers,2024-02-07_Paarl Royals_vs_Joburg Super Kings_SA20,0.5806776370516309,low
Khulna Tigers v Chattogram Challengers,2023-12-21_Wellington_vs_Otago_Super Smash,0.5608364646625517,low
Khulna Tigers v Chattogram Challengers,2024-01-25_Abu Dhabi Knight Riders_vs_Dubai Capitals_International League T20,0.6007920149415802,low
Khulna Tigers v Chattogram Challengers,2024-01-22_Durdanto Dhaka_vs_Chattogram Challengers_Bangladesh Premier League,0.5882115615733512,low
Khulna Tigers v Chattogram Challengers,2023-12-31_United Arab Emirates_vs_Afghanistan_T20I,0.5623388062917475,low
Khulna Tigers v Chattogram Challengers,2024-06-11_Namibia_vs_Australia_T20I,0.5736095046982004,low
Khulna Tigers v Chattogram Challengers,2024-07-18_Worcestershire_vs_Derbyshire_Vitality Blast,0.6029959428655081,low
Khulna Tigers v Chattogram Challengers,2024-07-07_Yorkshire_vs_Derbyshire_Vitality Blast,0.6682341057635174,low
Khulna Tigers v Chattogram Challengers,2024-03-17_Afghanistan_vs_Ireland_T20I,0.5721720556657676,low
Khulna Tigers v Chattogram Challengers,2024-05-11_Kolkata Knight Riders_vs_Mumbai Indians_Indian Premier League,0.5506791498864726,low
Khulna Tigers v Chattogram Challengers,2024-08-11_London Spirit (Men)_vs_Oval Invincibles (Men)_The Hundred Men's Competition,0.5825247374847375,low
Khulna Tigers v Chattogram Challengers,2024-03-04_Sri Lanka_vs_Bangladesh_T20I,0.5524040322962062,low
Khulna Tigers v Chattogram Challengers,2024-03-23_Kolkata Knight Riders_vs_Sunrisers Hyderabad_Indian Premier League,0.5523343470056513,low
Khulna Tigers v Chattogram Challengers,2024-07-18_Jaffna Kings_vs_Galle Marvels_Lanka Premier League,0.5611597875649027,low
Khulna Tigers v Chattogram Challengers,2024-05-07_Bangladesh_vs_Zimbabwe_T20I,0.5740384080975384,low
Khulna Tigers v Chattogram Challengers,2024-07-24_MI New York_vs_Texas Super Kings_Major League Cricket,0.6030548959812116,low
Khulna Tigers v Chattogram Challengers,2025-01-11_Sydney Sixers_vs_Perth Scorchers_Big Bash League,0.5585399944576146,low
Khulna Tigers v Chattogram Challengers,2024-12-28_New Zealand_vs_Sri Lanka_T20I,0.5677850143444075,low
Khulna Tigers v Chattogram Challengers,2025-01-09_Sunrisers Eastern Cape_vs_MI Cape Town_SA20,0.5973411573069249,low
Khulna Tigers v Chattogram Challengers,2024-12-26_Perth Scorchers_vs_Brisbane Heat_Big Bash League,0.5878174261468379,low
Khulna Tigers v Chattogram Challengers,2025-01-03_Chittagong Kings_vs_Durbar Rajshahi_Bangladesh Premier League,0.6592356447190206,low
Khulna Tigers v Chattogram Challengers,2025-01-19_Chittagong Kings_vs_Fortune Barishal_Bangladesh Premier League,0.5748103522298778,low
Khulna Tigers v Chattogram Challengers,2021-11-07_Afghanistan_vs_New Zealand_T20I,0.5881772013746968,low
Khulna Tigers v Chattogram Challengers,2021-07-16_Birmingham Bears_vs_Worcestershire_Vitality Blast,0.5513443696388265,low
Khulna Tigers v Chattogram Challengers,2019-02-08_New Zealand_vs_India_T20I,0.5643558280728559,low
Khulna Tigers v Chattogram Challengers,2019-09-29_St Kitts and Nevis Patriots_vs_Barbados Royals_Caribbean Premier League,0.5539213591561418,low
Khulna Tigers v Chattogram Challengers,2023-01-10_Paarl Royals_vs_MI Cape Town_SA20,0.5818612829057842,low
Khulna Tigers v Chattogram Challengers,2024-01-21_Pakistan_vs_New Zealand_T20I,0.5548479659773776,low
Khulna Tigers v Chattogram Challengers,2021-08-28_Guyana Amazon Warriors_vs_St Kitts and Nevis Patriots_Caribbean Premier League,0.6012539256218592,low
Khulna Tigers v Chattogram Challengers,2024-01-20_Chattogram Challengers_vs_Khulna Tigers_Bangladesh Premier League,0.5891638490164806,low
Khulna Tigers v Chattogram Challengers,2019-01-04_Sydney Sixers_vs_Hobart Hurricanes_Big Bash League,0.5891796558996559,low
Khulna Tigers v Chattogram Challengers,2018-10-12_Zimbabwe_vs_South Africa_T20I,0.5833184281106323,low
Khulna Tigers v Chattogram Challengers,2022-06-01_Northamptonshire_vs_Leicestershire_Vitality Blast,0.5619056276185688,low
Khulna Tigers v Chattogram Challengers,2023-08-19_New Zealand_vs_United Arab Emirates_T20I,0.5672654387007328,low
Khulna Tigers v Chattogram Challengers,2018-02-24_Peshawar Zalmi_vs_Islamabad United_Pakistan Super League,0.5598233485752667,low
Khulna Tigers v Chattogram Challengers,2022-01-25_Minister Group Dhaka_vs_Sylhet Sunrisers_Bangladesh Premier League,0.6009749112246892,low
Khulna Tigers v Chattogram Challengers,2018-04-10_Kolkata Knight Riders_vs_Chennai Super Kings_Indian Premier League,0.5666256308315805,low
Khulna Tigers v Chattogram Challengers,2023-09-24_Trinbago Knight Riders_vs_Guyana Amazon Warriors_Caribbean Premier League,0.5710889554889554,low
Khulna Tigers v Chattogram Challengers,2023-04-06_Kolkata Knight Riders_vs_Royal Challengers Bangalore_Indian Premier League,0.5854841515482488,low
Khulna Tigers v Chattogram Challengers,2017-01-11_Perth Scorchers_vs_Brisbane Heat_Big Bash League,0.5581846536168248,low
Khulna Tigers v Chattogram Challengers,2017-09-16_West Indies_vs_England_T20I,0.5842462245152781,low
Khulna Tigers v Chattogram Challengers,2022-08-27_Sri Lanka_vs_Afghanistan_T20I,0.5598944168100026,low
Khulna Tigers v Chattogram Challengers,2016-11-27_Rangpur Riders_vs_Chattogram Challengers_Bangladesh Premier League,0.5890761441287756,low
Khulna Tigers v Chattogram Challengers,2022-09-03_Guyana Amazon Warriors_vs_Jamaica Tallawahs_Caribbean Premier League,0.5882857467218735,low
Khulna Tigers v Chattogram Challengers,2025-01-11_Dubai Capitals_vs_MI Emirates_International League T20,0.5550972184015662,low
Khulna Tigers v Chattogram Challengers,2023-04-14_Pakistan_vs_New Zealand_T20I,0.5639414627240714,low
Khulna Tigers v Chattogram Challengers,2021-01-04_Melbourne Stars_vs_Hobart Hurricanes_Big Bash League,0.5609769917947922,low
Khulna Tigers v Chattogram Challengers,2024-07-01_Dambulla Sixers_vs_Kandy Falcons_Lanka Premier League,0.561286555780885,low
Khulna Tigers v Chattogram Challengers,2018-01-16_Melbourne Stars_vs_Sydney Sixers_Big Bash League,0.55707948123428,low
Khulna Tigers v Chattogram Challengers,2021-06-15_Quetta Gladiators_vs_Lahore Qalandars_Pakistan Super League,0.6019450026706822,low
Khulna Tigers v Chattogram Challengers,2024-04-30_Mumbai Indians_vs_Lucknow Super Giants_Indian Premier League,0.5638968368715683,low
Khulna Tigers v Chattogram Challengers,2019-01-09_Melbourne Stars_vs_Perth Scorchers_Big Bash League,0.5698776960225876,low
Khulna Tigers v Chattogram Challengers,2018-02-22_Peshawar Zalmi_vs_Multan Sultans_Pakistan Super League,0.5516571739560998,low
Khulna Tigers v Chattogram Challengers,2018-03-16_Lahore Qalandars_vs_Peshawar Zalmi_Pakistan Super League,0.573338514930277,low
Khulna Tigers v Chattogram Challengers,2018-11-23_Durban Heat_vs_Nelson Mandela Bay Giants_Mzansi Super League,0.5618471569919141,low
Khulna Tigers v Chattogram Challengers,2020-10-08_Sunrisers Hyderabad_vs_Punjab Kings_Indian Premier League,0.5908381288276939,low
Khulna Tigers v Chattogram Challengers,2019-11-16_Jozi Stars_vs_Nelson Mandela Bay Giants_Mzansi Super League,0.5520970927548395,low
Khulna Tigers v Chattogram Challengers,2022-10-23_Pakistan_vs_India_T20I,0.6213410210704329,low
Khulna Tigers v Chattogram Challengers,2019-09-19_Guyana Amazon Warriors_vs_Jamaica Tallawahs_Caribbean Premier League,0.6195307936591814,low
Khulna Tigers v Chattogram Challengers,2017-08-13_Barbados Royals_vs_Trinbago Knight Riders_Caribbean Premier League,0.559621423072224,low
Khulna Tigers v Chattogram Challengers,2019-09-04_Trinbago Knight Riders_vs_St Kitts and Nevis Patriots_Caribbean Premier League,0.562312046214655,low
Khulna Tigers v Chattogram Challengers,2018-05-27_Sunrisers Hyderabad_vs_Chennai Super Kings_Indian Premier League,0.5729746715007074,low
Khulna Tigers v Chattogram Challengers,2022-06-21_Leicestershire_vs_Nottinghamshire_Vitality Blast,0.5867148555148556,low
Khulna Tigers v Chattogram Challengers,2022-12-21_Kandy Falcons_vs_Jaffna Kings_Lanka Premier League,0.6137324542124544,low
Khulna Tigers v Chattogram Challengers,2021-12-15_Melbourne Stars_vs_Sydney Sixers_Big Bash League,0.5616989595429224,low
Khulna Tigers v Chattogram Challengers,2021-01-24_Adelaide Strikers_vs_Sydney Thunder_Big Bash League,0.5720040700040699,low
Khulna Tigers v Chattogram Challengers,2021-09-26_Southern Punjab (Pakistan)_vs_Balochistan_National T20 Cup,0.5584168038497451,low
Khulna Tigers v Chattogram Challengers,2022-01-11_Sydney Sixers_vs_Melbourne Renegades_Big Bash League,0.579206844515769,low
Khulna Tigers v Chattogram Challengers,2023-01-24_Adelaide Strikers_vs_Melbourne Renegades_Big Bash League,0.5615992284060396,low
Khulna Tigers v Chattogram Challengers,2019-08-23_Yorkshire_vs_Durham_Vitality Blast,0.5869794083350482,low
Khulna Tigers v Chattogram Challengers,2018-08-28_St Kitts and Nevis Patriots_vs_Guyana Amazon Warriors_Caribbean Premier League,0.6403936394759923,low
Khulna Tigers v Chattogram Challengers,2022-07-31_Zimbabwe_vs_Bangladesh_T20I,0.6237647319880729,low
Khulna Tigers v Chattogram Challengers,2022-05-29_Rajasthan Royals_vs_Gujarat Titans_Indian Premier League,0.5527412668377374,low
Khulna Tigers v Chattogram Challengers,2017-08-11_Gloucestershire_vs_Sussex_Vitality Blast,0.5990468159859464,low
Khulna Tigers v Chattogram Challengers,2018-05-16_Mumbai Indians_vs_Punjab Kings_Indian Premier League,0.5559759499759499,low
Khulna Tigers v Chattogram Challengers,2020-08-29_Barbados Royals_vs_Trinbago Knight Riders_Caribbean Premier League,0.5615303305390261,low
Khulna Tigers v Chattogram Challengers,2023-01-09_Khulna Tigers_vs_Chattogram Challengers_Bangladesh Premier League,0.7447599003450395,low
Khulna Tigers v Chattogram Challengers,2017-06-02_Afghanistan_vs_West Indies_T20I,0.5612348000125089,low
Khulna Tigers v Chattogram Challengers,2020-01-07_Sri Lanka_vs_India_T20I,0.5705445302707104,low
Khulna Tigers v Chattogram Challengers,2022-10-20_Warriors_vs_Boland_CSA T20 Challenge,0.551731866124931,low
Khulna Tigers v Chattogram Challengers,2020-11-01_Kolkata Knight Riders_vs_Rajasthan Royals_Indian Premier League,0.5580887531224104,low
Khulna Tigers v Chattogram Challengers,2017-05-14_Royal Challengers Bangalore_vs_Delhi Capitals_Indian Premier League,0.5722240687417158,low
Khulna Tigers v Chattogram Challengers,2017-04-06_Mumbai Indians_vs_Rising Pune Supergiant_Indian Premier League,0.5807016042780748,low
Khulna Tigers v Chattogram Challengers,2018-07-31_Yorkshire_vs_Leicestershire_Vitality Blast,0.5627726648863896,low
Khulna Tigers v Chattogram Challengers,2022-05-30_Hampshire_vs_Somerset_Vitality Blast,0.6198810849562336,low
Khulna Tigers v Chattogram Challengers,2024-01-20_Auckland_vs_Northern Districts_Super Smash,0.603254358117516,low
Khulna Tigers v Chattogram Challengers,2023-01-21_Sunrisers Eastern Cape_vs_Joburg Super Kings_SA20,0.5766589227765698,low
Khulna Tigers v Chattogram Challengers,2024-03-18_Multan Sultans_vs_Islamabad United_Pakistan Super League,0.5547058416623634,low
Khulna Tigers v Chattogram Challengers,2023-06-07_Worcestershire_vs_Lancashire_Vitality Blast,0.5701569650960956,low
Khulna Tigers v Chattogram Challengers,2023-02-10_Comilla Victorians_vs_Rangpur Riders_Bangladesh Premier League,0.5512862066228138,low
Khulna Tigers v Chattogram Challengers,2025-01-15_Adelaide Strikers_vs_Sydney Sixers_Big Bash League,0.5901430604074835,low
Khulna Tigers v Chattogram Challengers,2022-04-17_Chennai Super Kings_vs_Gujarat Titans_Indian Premier League,0.5579283645009961,low
Khulna Tigers v Chattogram Challengers,2022-02-03_Sylhet Sunrisers_vs_Khulna Tigers_Bangladesh Premier League,0.6181197540079758,low
Khulna Tigers v Chattogram Challengers,2019-09-29_Barbados Royals_vs_St Lucia Kings_Caribbean Premier League,0.561287474007474,low
Khulna Tigers v Chattogram Challengers,2020-01-24_Bangladesh_vs_Pakistan_T20I,0.550107885506583,low
Khulna Tigers v Chattogram Challengers,2023-08-15_Colombo Strikers_vs_Galle Titans_Lanka Premier League,0.584074208865971,low
Khulna Tigers v Chattogram Challengers,2022-05-05_Delhi Capitals_vs_Sunrisers Hyderabad_Indian Premier League,0.5580182103886452,low
Khulna Tigers v Chattogram Challengers,2019-11-17_Afghanistan_vs_West Indies_T20I,0.585307034896099,low
Khulna Tigers v Chattogram Challengers,2020-03-14_Islamabad United_vs_Karachi Kings_Pakistan Super League,0.5952533333333332,low
Khulna Tigers v Chattogram Challengers,2022-05-11_Rajasthan Royals_vs_Delhi Capitals_Indian Premier League,0.5959627357621164,low
Khulna Tigers v Chattogram Challengers,2020-09-05_Jamaica Tallawahs_vs_Barbados Royals_Caribbean Premier League,0.5914791151697312,low
